          atime        pres_st        turb_df           diss        visc_df        garbage
  2.0799350E+02  3.2996772E-04  1.0002524E-03 -7.1325161E-04  4.6918776E-05  6.0853023E-04
  2.0799350E+02  3.1495322E-04  1.0724927E-03 -6.9859332E-04  3.6373408E-05  5.5446129E-04
  2.0799350E+02  2.9712912E-04  1.1458020E-03 -6.8406821E-04  3.0645074E-05  5.0445447E-04
  2.0799350E+02  2.7880590E-04  1.1945734E-03 -6.6971406E-04  3.0418830E-05  4.5505989E-04
  2.0799350E+02  2.6186242E-04  1.2150827E-03 -6.5608315E-04  3.3767746E-05  4.0490567E-04
  2.0799350E+02  2.4746825E-04  1.2161423E-03 -6.4377130E-04  3.8063125E-05  3.5412074E-04
  2.0799350E+02  2.3601016E-04  1.2111936E-03 -6.3316971E-04  4.1195535E-05  3.0376735E-04
  2.0799350E+02  2.2717828E-04  1.2120781E-03 -6.2438755E-04  4.2207415E-05  2.5531265E-04
  2.0799350E+02  2.2016785E-04  1.2247320E-03 -6.1729324E-04  4.1437972E-05  2.1016847E-04
  2.0799350E+02  2.1395203E-04  1.2470423E-03 -6.1162257E-04  4.0281150E-05  1.6932862E-04
  2.0799350E+02  2.0758164E-04  1.2691108E-03 -6.0710156E-04  4.0657385E-05  1.3313290E-04
  2.0799350E+02  2.0046743E-04  1.2761633E-03 -6.0353206E-04  4.4299905E-05  1.0118713E-04
  2.0799350E+02 -1.8065025E-07 -5.9991241E-06 -5.8568004E-02  5.8994872E-02  0.0000000E+00
  2.0799350E+02  6.6701061E-03  6.7178277E-03 -5.0884698E-02  3.1596206E-02  1.7046670E-02
  2.0799350E+02  6.0652651E-03  3.5962109E-03 -2.7508713E-02 -3.2169184E-02  6.7366021E-02
  2.0799350E+02  3.2897023E-03 -9.5723225E-03 -1.9593289E-02 -2.4966957E-02  7.3784664E-02
  2.0799350E+02 -4.2430854E-04 -5.8732558E-03 -1.5681264E-02 -5.3160930E-03  4.7953816E-02
  2.0799350E+02 -3.6695081E-03 -1.5106941E-03 -1.1554503E-02  1.8627170E-03  2.6269979E-02
  2.0799350E+02 -5.5707785E-03 -2.7154611E-03 -9.2108633E-03  2.3930276E-03  1.3810632E-02
  2.0799350E+02 -6.1143326E-03 -6.6273306E-03 -7.9415712E-03  1.0048299E-03  7.3614245E-03
  2.0799350E+02 -5.6543037E-03 -1.1185192E-02 -7.3850257E-03  4.6932973E-04  4.0727783E-03
  2.0799350E+02 -4.7191747E-03 -1.4774607E-02 -7.1234061E-03  1.5079767E-04  2.6511542E-03
  2.0799350E+02 -3.6999370E-03 -1.7127441E-02 -6.9915979E-03 -2.3345267E-05  2.4065982E-03
  2.0799350E+02 -2.6365607E-03 -1.8619662E-02 -6.9081985E-03 -1.5716804E-04  2.8213549E-03
  2.0799350E+02 -1.4409703E-03 -1.9428946E-02 -6.8093688E-03 -2.5593756E-04  3.4687801E-03
  2.0799350E+02 -1.9780106E-04 -1.9451723E-02 -6.6784341E-03 -3.2178020E-04  4.0835532E-03
  2.0799350E+02  7.7607018E-04 -1.8759064E-02 -6.5845021E-03 -4.0215364E-04  4.6431231E-03
  2.0799350E+02  1.3965140E-03 -1.7861056E-02 -6.5945489E-03 -3.7127894E-04  5.3005440E-03
  2.0799350E+02  1.9300924E-03 -1.6173490E-02 -6.4750794E-03 -2.0151587E-04  5.9357363E-03
  2.0799350E+02  2.3202478E-03 -1.3734240E-02 -6.2540170E-03 -1.8140986E-04  6.4311256E-03
  2.0799350E+02  2.4876880E-03 -1.0978795E-02 -6.0064118E-03 -2.3442133E-04  6.7606298E-03
  2.0799350E+02  2.4286223E-03 -8.3347751E-03 -5.7771809E-03 -2.2571455E-04  6.9525674E-03
  2.0799350E+02  2.2358623E-03 -5.9904495E-03 -5.5742520E-03 -1.4915621E-04  7.0639703E-03
  2.0799350E+02  2.0489673E-03 -3.9327958E-03 -5.3852712E-03 -1.1002672E-04  7.1590111E-03
  2.0799350E+02  1.9779388E-03 -2.1277573E-03 -5.2034136E-03 -2.0491890E-04  7.2893311E-03
  2.0799350E+02  2.0379884E-03 -6.3930623E-04 -5.0407063E-03 -3.9924366E-04  7.4775115E-03
  2.0799350E+02  2.1459343E-03  3.8780331E-04 -4.9190965E-03 -5.0637661E-04  7.6995338E-03
  2.0799350E+02  2.2147808E-03  1.0869726E-03 -4.8176872E-03 -3.6759491E-04  7.8672781E-03
  2.0799350E+02  2.2254052E-03  1.4014845E-03 -4.6193229E-03 -3.6608125E-04  7.7897148E-03
  2.0799350E+02  2.3332969E-03  2.8276942E-03 -4.4038516E-03 -3.6326252E-04  7.5514493E-03
  2.0799350E+02  2.3852203E-03  4.7764926E-03 -4.1996229E-03 -2.6629067E-04  7.2559723E-03
  2.0799350E+02  2.3156424E-03  6.3610684E-03 -4.0065958E-03 -1.3920894E-04  6.9212094E-03
  2.0799350E+02  2.1645609E-03  7.2414823E-03 -3.8229558E-03 -2.7487809E-05  6.5561788E-03
  2.0799350E+02  1.9996819E-03  7.4495238E-03 -3.6479475E-03  4.9955230E-05  6.1793039E-03
  2.0799350E+02  1.8721388E-03  7.2115997E-03 -3.4826066E-03  9.7536970E-05  5.8202209E-03
  2.0799350E+02  1.7998537E-03  6.7928976E-03 -3.3306124E-03  1.3252937E-04  5.5142622E-03
  2.0799350E+02  1.7682234E-03  6.3729858E-03 -3.1952616E-03  1.7275690E-04  5.2852239E-03
  2.0799350E+02  1.7457945E-03  5.9832271E-03 -3.0790437E-03  2.2527642E-04  5.1351167E-03
  2.0799350E+02  1.7039766E-03  5.5187594E-03 -2.9817218E-03  2.8170428E-04  5.0361790E-03
  2.0799350E+02  1.6352014E-03  4.8446794E-03 -2.8990790E-03  3.2400971E-04  4.9343717E-03
  2.0799350E+02  1.5630375E-03  4.0243151E-03 -2.8233307E-03  3.4488863E-04  4.7702573E-03
  2.0799350E+02  1.4801013E-03  3.0233254E-03 -2.7189522E-03  2.9831971E-04  4.5881519E-03
  2.0799350E+02  1.4461010E-03  2.1970298E-03 -2.5812440E-03  2.0652190E-04  4.4730376E-03
  2.0799350E+02  1.4736896E-03  1.6704349E-03 -2.4523529E-03  1.4008567E-04  4.3635961E-03
