          atime          uplus          yplus           Wshr          trash          trash
  7.8507600E+01  1.0658603E+01  2.2581961E+02  8.6193421E-03  6.2927000E-01  6.2927000E-01
  7.8507600E+01  1.0673949E+01  2.2822246E+02  8.6193421E-03  6.3458000E-01  6.3458000E-01
  7.8507600E+01  1.0688294E+01  2.3062533E+02  8.6193421E-03  6.3989000E-01  6.3989000E-01
  7.8507600E+01  1.0701645E+01  2.3302820E+02  8.6193421E-03  6.4520000E-01  6.4520000E-01
  7.8507600E+01  1.0714143E+01  2.3543105E+02  8.6193421E-03  6.5051000E-01  6.5051000E-01
  7.8507600E+01  1.0725999E+01  2.3783391E+02  8.6193421E-03  6.5582000E-01  6.5582000E-01
  7.8507600E+01  5.9824303E-05  7.0382286E-05  6.3429977E-04  1.2730000E-01  1.2730000E-01
  7.8507600E+01  4.9166102E+00  6.8532654E-01  6.3429977E-04  1.3263000E-01  1.3263000E-01
  7.8507600E+01  1.5098833E+01  1.3692968E+00  6.3429977E-04  1.3795000E-01  1.3795000E-01
  7.8507600E+01  2.2356172E+01  2.0545512E+00  6.3429978E-04  1.4328000E-01  1.4328000E-01
  7.8507600E+01  2.5136058E+01  2.7385223E+00  6.3429977E-04  1.4860000E-01  1.4860000E-01
  7.8507600E+01  2.6093806E+01  3.4237772E+00  6.3429977E-04  1.5393000E-01  1.5393000E-01
  7.8507600E+01  2.6517056E+01  4.1077473E+00  6.3429977E-04  1.5925000E-01  1.5925000E-01
  7.8507600E+01  2.6770064E+01  4.7930026E+00  6.3429977E-04  1.6458000E-01  1.6458000E-01
  7.8507600E+01  2.6973383E+01  5.4782583E+00  6.3429977E-04  1.6991000E-01  1.6991000E-01
  7.8507600E+01  2.7175056E+01  6.1622285E+00  6.3429977E-04  1.7523000E-01  1.7523000E-01
  7.8507600E+01  2.7383146E+01  6.8474845E+00  6.3429977E-04  1.8056000E-01  1.8056000E-01
  7.8507600E+01  2.7593175E+01  7.5314536E+00  6.3429977E-04  1.8588000E-01  1.8588000E-01
  7.8507600E+01  2.7802751E+01  8.2167098E+00  6.3429977E-04  1.9121000E-01  1.9121000E-01
  7.8507600E+01  2.8007700E+01  8.9019647E+00  6.3429977E-04  1.9654000E-01  1.9654000E-01
  7.8507600E+01  2.8210267E+01  9.5859348E+00  6.3429977E-04  2.0186000E-01  2.0186000E-01
  7.8507600E+01  2.8419650E+01  1.0271190E+01  6.3429978E-04  2.0719000E-01  2.0719000E-01
  7.8507600E+01  2.8643030E+01  1.0955160E+01  6.3429977E-04  2.1251000E-01  2.1251000E-01
  7.8507600E+01  2.8885988E+01  1.1640415E+01  6.3429977E-04  2.1784000E-01  2.1784000E-01
  7.8507600E+01  2.9142912E+01  1.2324386E+01  6.3429977E-04  2.2316000E-01  2.2316000E-01
  7.8507600E+01  2.9404558E+01  1.3009642E+01  6.3429977E-04  2.2849000E-01  2.2849000E-01
