          atime          uvari          vvari          wvari          pvari          tvari
  3.6000000E+02  8.1007446E-03  4.0434013E-03  4.0150759E-03  6.9210679E-05  0.0000000E+00
  3.6000000E+02  7.8461429E-03  3.9716480E-03  3.9490314E-03  6.6746297E-05  0.0000000E+00
  3.6000000E+02  7.8461429E-03  3.9716480E-03  3.9490314E-03  6.6746297E-05  0.0000000E+00
  3.6000000E+02  7.6076040E-03  3.9025836E-03  3.8893930E-03  6.4510994E-05  0.0000000E+00
  3.6000000E+02  7.1149380E-03  3.7587927E-03  3.7710095E-03  5.9877683E-05  0.0000000E+00
  3.6000000E+02  6.5261945E-03  3.5802688E-03  3.6417822E-03  5.4468072E-05  0.0000000E+00
  3.6000000E+02  6.0665966E-03  3.4106420E-03  3.5525579E-03  4.9344923E-05  0.0000000E+00
  3.6000000E+02  5.8064212E-03  3.2739947E-03  3.5058189E-03  4.5644795E-05  0.0000000E+00
  3.6000000E+02  5.7006456E-03  3.1851146E-03  3.4920905E-03  4.3654175E-05  0.0000000E+00
  3.6000000E+02  5.6829914E-03  3.1478420E-03  3.4941906E-03  4.2965512E-05  0.0000000E+00
  3.6000000E+02  5.6829914E-03  3.1478420E-03  3.4941906E-03  4.2965512E-05  0.0000000E+00
  3.6000000E+02  5.6865754E-03  3.1156583E-03  3.5016326E-03  4.2415077E-05  0.0000000E+00
  3.6000000E+02  5.7542876E-03  3.0525390E-03  3.5323846E-03  4.1698250E-05  0.0000000E+00
  3.6000000E+02  5.9844119E-03  2.9787542E-03  3.5824648E-03  4.1741593E-05  0.0000000E+00
  3.6000000E+02  6.4289365E-03  2.9103283E-03  3.6419387E-03  4.2990945E-05  0.0000000E+00
  3.6000000E+02  6.9715764E-03  2.8583379E-03  3.7299714E-03  4.4948616E-05  0.0000000E+00
  3.6000000E+02  7.4160387E-03  2.8255693E-03  3.8203893E-03  4.6794117E-05  0.0000000E+00
  3.6000000E+02  7.6345253E-03  2.8125497E-03  3.8672298E-03  4.7786605E-05  0.0000000E+00
  3.6000000E+02  7.6345253E-03  2.8125497E-03  3.8672298E-03  4.7786605E-05  0.0000000E+00
  3.6000000E+02  7.8396288E-03  2.8025596E-03  3.9104190E-03  4.8682471E-05  0.0000000E+00
  3.6000000E+02  8.3370914E-03  2.7876610E-03  4.0107098E-03  5.0881677E-05  0.0000000E+00
  3.6000000E+02  9.1475006E-03  2.7785526E-03  4.1607889E-03  5.4183530E-05  0.0000000E+00
  3.6000000E+02  1.0242873E-02  2.7663131E-03  4.3212515E-03  5.7961573E-05  0.0000000E+00
  3.6000000E+02  1.1513276E-02  2.7433279E-03  4.4714911E-03  6.1104758E-05  0.0000000E+00
  3.6000000E+02  1.2626635E-02  2.7183954E-03  4.5931152E-03  6.3101776E-05  0.0000000E+00
  3.6000000E+02  1.3177296E-02  2.7026546E-03  4.6491234E-03  6.3959117E-05  0.0000000E+00
  3.6000000E+02  1.3177296E-02  2.7026546E-03  4.6491234E-03  6.3959117E-05  0.0000000E+00
  3.6000000E+02  1.3645910E-02  2.6865647E-03  4.6919334E-03  6.4638272E-05  0.0000000E+00
  3.6000000E+02  1.4706546E-02  2.6382544E-03  4.7702624E-03  6.6090748E-05  0.0000000E+00
